airport,airline,frequency,low_cost
EGLL,ABKV,16897,False
EGLL,AQUV,2346,False
EGLL,BCPZ,1336,False
EGLL,ADKM,1263,False
EGLL,ABCH,1169,False
EGLL,ADGK,1090,False
EGLL,BCKP,949,False
EGLL,ABMN,817,True
EGLL,ADNY,772,True
EGLL,APSV,751,False
EGLL,AVXY,651,False
EGLL,ACLM,559,False
EGLL,AHLR,547,False
EGLL,ABCZ,504,False
EGLL,AGHW,415,False
EGLL,BCDY,351,False
EGLL,BCKN,348,False
EGLL,ANTW,346,False
EGLL,AEGR,336,False
EGLL,ABEH,332,False
EGLL,BCGK,304,False
EGLL,ACIO,293,False
EGLL,ADMX,281,False
EGLL,ABJT,280,False
EGLL,ABEF,279,False
EGLL,AQUY,246,False
EGLL,ABES,224,False
EGLL,ABIN,223,False
EGLL,ACDJ,192,False
EGLL,ABDR,176,False
EGLL,AHRZ,161,False
EGLL,ABMO,159,False
EGLL,ABLU,138,False
EGLL,ABFN,128,False
EGLL,ABHQ,123,False
EGLL,ANSV,117,False
EGLL,ALMV,114,False
EGLL,AUVZ,114,False
EGLL,AILV,114,False
EGLL,AEQR,114,False
EGLL,AJPR,113,False
EGLL,AIOU,112,False
EGLL,AGQY,112,False
EGLL,ACJM,112,False
EGLL,BCGH,112,False
EGLL,AGIQ,111,False
EGLL,AHJO,102,False
EGLL,ADKY,88,False
EGLL,AMQX,80,False
EGLL,ADMY,74,False
EGLL,AHJR,72,False
EGLL,ANUV,72,False
EGLL,ANUZ,58,False
EGLL,ABFV,56,False
EGLL,ABIS,56,False
EGLL,ABFW,56,False
EGLL,AHLX,56,False
EGLL,AOUW,56,False
EGLL,ABFK,56,False
EGLL,BCRU,56,True
EGLL,ACDU,56,False
EGLL,ABGK,56,False
EGLL,AORS,56,False
EGLL,BCDX,56,False
EGLL,ABCI,56,False
EGLL,AFVZ,54,False
EGLL,ACKZ,53,False
EGLL,APRW,52,False
EGLL,AHMU,50,False
EGLL,ADNS,45,False
EGLL,AIKT,41,False
EGLL,ABEP,40,False
EGLL,ALXZ,40,False
EGLL,AENO,36,False
EGLL,BCDZ,32,False
EGLL,ACJP,32,False
EGLL,ABLM,32,False
EGLL,AILX,27,False
EGLL,ACDH,24,False
EGLL,ACJN,24,False
EGLL,ACGK,24,False
EGLL,AGNS,24,False
EGLL,AESX,23,False
EGLL,BDKX,20,False
EGLL,BCNO,16,False
EGLL,ABCW,8,False
EGLL,ANTU,7,False
EGLL,ANRZ,7,False
EGLL,AKMP,3,False
EGLL,AHMW,2,False
EGLL,BCQX,2,False
EGLL,AFJZ,2,False
EGLL,ABGL,1,False
EGLL,BCIJ,1,False
EGLL,AGSY,1,False
EGLL,ABCM,1,False
EGLL,ABKQ,1,False
EGLL,ABIO,1,False
EGLL,AOVW,1,False
EGLL,AOUX,1,False
EGLL,AHLY,1,False
EGLL,BCTZ,1,False
LFPG,ABEH,19625,False
LFPG,ADKS,2105,False
LFPG,BCRU,1230,True
LFPG,ADRZ,848,False
LFPG,ADGK,785,False
LFPG,ACLM,776,False
LFPG,ADOZ,693,True
LFPG,AEIK,688,False
LFPG,ABMN,683,True
LFPG,ACKZ,519,False
LFPG,BCGK,463,False
LFPG,AJXY,441,True
LFPG,ABCU,436,False
LFPG,APSV,391,False
LFPG,ABJT,391,False
LFPG,ABCH,389,False
LFPG,ABKV,388,False
LFPG,ABDP,335,False
LFPG,AHNP,326,False
LFPG,ABDR,313,False
LFPG,ABIN,313,False
LFPG,AGQW,302,True
LFPG,AHLR,300,False
LFPG,AEGR,280,False
LFPG,ABEF,280,False
LFPG,ADKM,280,False
LFPG,BCKP,270,False
LFPG,AVXY,260,False
LFPG,ADNY,248,True
LFPG,ABLU,228,False
LFPG,AHOR,225,False
LFPG,BDHS,209,False
LFPG,BCHV,203,False
LFPG,ABCZ,200,False
LFPG,ANTW,194,False
LFPG,ACDJ,191,False
LFPG,ABMO,178,False
LFPG,ADKY,172,False
LFPG,ACIX,168,False
LFPG,BCKN,168,False
LFPG,AGIQ,166,False
LFPG,AHRZ,162,False
LFPG,ACDU,162,False
LFPG,AOUW,160,False
LFPG,ABSV,159,False
LFPG,ADLO,158,False
LFPG,AOPU,153,False
LFPG,ANUV,134,False
LFPG,AUVZ,121,False
LFPG,ACJP,120,False
LFPG,BCEH,117,False
LFPG,AIOU,116,False
LFPG,ACIO,116,False
LFPG,ADMX,113,False
LFPG,ABIP,112,False
LFPG,AGIN,112,False
LFPG,ABHQ,112,False
LFPG,AJPR,112,False
LFPG,BCJQ,90,True
LFPG,ABFV,89,False
LFPG,ABRY,89,False
LFPG,AFVZ,81,False
LFPG,BCLW,80,False
LFPG,AHJR,80,False
LFPG,ASXY,79,False
LFPG,ABCG,75,False
LFPG,AKNR,75,False
LFPG,BCDZ,70,False
LFPG,AILX,68,False
LFPG,AHLX,66,False
LFPG,AVXZ,65,False
LFPG,AILM,65,True
LFPG,ACGK,64,False
LFPG,ABDN,61,False
LFPG,ABFN,61,False
LFPG,AQUY,60,False
LFPG,ACJO,59,False
LFPG,AORS,59,False
LFPG,ADMY,58,False
LFPG,AEQR,58,False
LFPG,ACJM,57,False
LFPG,APVW,57,False
LFPG,BCGH,57,False
LFPG,AIKT,56,False
LFPG,ABES,56,False
LFPG,AHLO,56,True
LFPG,AGQY,56,False
LFPG,BCDT,56,False
LFPG,BCDX,56,False
LFPG,ABFW,56,False
LFPG,ALMV,56,False
LFPG,AIRT,53,False
LFPG,BCGJ,53,False
LFPG,ABPS,49,True
LFPG,AEHY,48,False
LFPG,AINV,48,False
LFPG,AHJO,48,False
LFPG,BCDL,48,True
LFPG,AKTX,46,True
LFPG,ADNS,45,False
LFPG,ABCI,40,False
LFPG,ABEW,39,False
LFPG,AJLO,38,False
LFPG,AFSX,37,False
LFPG,ABCW,37,False
LFPG,BDHW,35,False
LFPG,AMQX,33,False
LFPG,BDFT,32,True
LFPG,ADOT,32,True
LFPG,ASVZ,32,False
LFPG,ABFY,28,False
LFPG,ACKL,24,False
LFPG,ABEP,24,False
LFPG,AHMU,24,False
LFPG,BCJL,23,True
LFPG,BCFJ,23,False
LFPG,AILU,21,False
LFPG,AEGP,20,False
LFPG,AEGY,20,False
LFPG,AHMZ,19,False
LFPG,AGNS,17,False
LFPG,ACIT,17,False
LFPG,BCNO,16,False
LFPG,BCFZ,16,False
LFPG,ADST,15,False
LFPG,AKLX,10,False
LFPG,AUWY,8,False
LFPG,BCQX,8,False
LFPG,AJOS,8,False
LFPG,ANVX,8,True
LFPG,ASTX,8,False
LFPG,ABDT,7,False
LFPG,BDKX,7,False
LFPG,ADHO,5,False
LFPG,AJKN,5,False
LFPG,AHPW,5,False
LFPG,ABEO,5,False
LFPG,ABIV,5,False
LFPG,ABCM,5,False
LFPG,ABJQ,4,False
LFPG,AKMP,4,False
LFPG,ABLV,4,False
LFPG,AHLQ,4,False
LFPG,AEJZ,3,False
LFPG,AEIQ,3,False
LFPG,ADFZ,3,False
LFPG,AEHW,3,False
LFPG,ANRZ,3,False
LFPG,AEVW,2,False
LFPG,ABHJ,2,False
LFPG,ADPT,2,False
LFPG,ACMO,2,False
LFPG,BCFS,2,False
LFPG,AFMX,2,False
LFPG,AMNW,2,False
LFPG,AJKR,2,False
LFPG,AFPQ,2,False
LFPG,ABGL,2,False
LFPG,ADNQ,1,False
LFPG,ANTU,1,False
LFPG,BCGL,1,False
LFPG,ALVY,1,False
LFPG,AMOR,1,False
LFPG,ACMP,1,False
LFPG,AKQU,1,False
LFPG,AGHR,1,False
LFPG,ANSX,1,False
LFPG,BCFO,1,False
LFPG,ADLQ,1,False
LFPG,BDHQ,1,False
LFPG,AFQV,1,True
LFPG,BDJU,1,False
LFPG,ADLP,1,False
LFPG,AGVZ,1,False
LFPG,BDHP,1,False
LFPG,ACEH,1,True
LFPG,AFXY,1,False
LFPG,ADOY,1,True
LFPG,AEQX,1,False
LFPG,AKPU,1,False
LFPG,ABIM,1,False
LFPG,AFNZ,1,False
LFPG,AGJV,1,False
LFPG,AHMN,1,False
LFPG,ACDV,1,False
LFPG,AHIJ,1,False
LFPG,BCFN,1,False
LFPG,AHRY,1,False
LFPG,AGRT,1,False
LFPG,AGRS,1,False
LFPG,ABSX,1,False
LFPG,ACDE,1,False
LFPG,AHOU,1,False
LFPG,AKOT,1,False
LFPG,AQUZ,1,False
LFPG,AFQU,1,False
LFPG,ABUY,1,False
LFPG,AIJK,1,False
LFPG,BCGS,1,False
LFPG,ACHU,1,False
EHAM,AHLR,20161,False
EHAM,BCHM,3348,True
EHAM,ADKS,1701,False
EHAM,ADOZ,1210,True
EHAM,ACLM,1182,False
EHAM,BCFS,1007,False
EHAM,ABMN,840,True
EHAM,BCRU,655,True
EHAM,ADGK,637,False
EHAM,ABKV,589,False
EHAM,ABEH,585,False
EHAM,APSV,397,False
EHAM,ACHN,344,False
EHAM,BCGK,288,False
EHAM,ADKM,284,False
EHAM,BCKP,281,False
EHAM,ABJT,279,False
EHAM,AEHY,270,False
EHAM,ABIN,269,False
EHAM,APRS,264,True
EHAM,ABSV,224,False
EHAM,BCDY,222,False
EHAM,AVXY,221,False
EHAM,ACJM,202,False
EHAM,AMOS,200,True
EHAM,BCKN,189,False
EHAM,ACEF,188,False
EHAM,AJXY,184,True
EHAM,ABEF,168,False
EHAM,AHRZ,163,False
EHAM,AKMP,151,False
EHAM,ADNY,131,True
EHAM,ABLU,131,False
EHAM,ANTW,130,False
EHAM,ANUV,127,False
EHAM,BCDL,113,True
EHAM,AGIN,113,False
EHAM,ABCW,112,False
EHAM,AEGR,112,False
EHAM,ABDP,112,False
EHAM,ABVX,112,True
EHAM,AOUW,112,False
EHAM,AGIQ,112,False
EHAM,ABCH,111,False
EHAM,ADKY,106,False
EHAM,ACIX,104,False
EHAM,BDKX,102,False
EHAM,AJMV,100,False
EHAM,AILM,96,True
EHAM,AQUY,82,False
EHAM,ADMX,80,False
EHAM,ACIO,78,False
EHAM,ABHQ,78,False
EHAM,ACGZ,69,False
EHAM,AHJR,67,False
EHAM,AHLX,64,False
EHAM,ABFN,64,False
EHAM,AHLO,64,True
EHAM,ACJP,64,False
EHAM,AGIJ,63,False
EHAM,ADOY,61,True
EHAM,BDHX,60,False
EHAM,ACGP,58,False
EHAM,AJPR,57,False
EHAM,ABDR,56,False
EHAM,ABCZ,56,False
EHAM,ABFV,56,False
EHAM,ABRY,56,False
EHAM,ABIP,56,False
EHAM,BCHV,56,False
EHAM,AIKT,56,False
EHAM,ABWZ,55,False
EHAM,AESX,49,False
EHAM,ABVZ,49,False
EHAM,AUVZ,49,False
EHAM,ABDN,47,False
EHAM,ADOT,34,True
EHAM,ACDU,32,False
EHAM,AJYZ,32,False
EHAM,AHMU,32,False
EHAM,ADRZ,32,False
EHAM,AORS,32,False
EHAM,AVXZ,32,False
EHAM,ARSV,31,False
EHAM,BCQX,28,False
EHAM,AEJR,27,False
EHAM,AKTX,26,True
EHAM,ABEW,25,False
EHAM,ACKL,24,False
EHAM,AHNT,23,False
EHAM,BCFZ,19,False
EHAM,ABEO,18,False
EHAM,AEJZ,17,False
EHAM,AFKY,16,False
EHAM,ADNS,16,False
EHAM,AJLO,16,False
EHAM,AILX,15,False
EHAM,AIJK,14,False
EHAM,ABJV,13,False
EHAM,ABJK,13,False
EHAM,ALPY,11,False
EHAM,ALOY,11,True
EHAM,AMPT,11,False
EHAM,ALNY,10,False
EHAM,BCJL,9,True
EHAM,ACGQ,9,False
EHAM,ABJO,9,False
EHAM,AGRZ,9,False
EHAM,AGSV,9,False
EHAM,AGNS,8,False
EHAM,BCDZ,8,False
EHAM,AHLP,8,False
EHAM,ADEV,8,False
EHAM,ANRT,8,False
EHAM,AISY,8,False
EHAM,ADFR,8,False
EHAM,AHSY,8,False
EHAM,AHWZ,8,False
EHAM,AGTU,8,False
EHAM,ADIN,8,False
EHAM,ABIJ,7,False
EHAM,ABGL,7,False
EHAM,ADEX,7,False
EHAM,AMQR,7,False
EHAM,ABQR,6,False
EHAM,BCJZ,6,False
EHAM,AUWZ,6,False
EHAM,ATUY,6,False
EHAM,ACMO,5,False
EHAM,BDFN,5,False
EHAM,AFOW,5,False
EHAM,BCFP,5,False
EHAM,BCRW,5,False
EHAM,AMOY,5,False
EHAM,AKLM,5,False
EHAM,AFGK,5,False
EHAM,AGSX,5,False
EHAM,ADFS,5,False
EHAM,AJLT,5,False
EHAM,ABMX,5,False
EHAM,AJKR,5,False
EHAM,AEJS,5,False
EHAM,BCJU,4,False
EHAM,ABJS,4,False
EHAM,AISV,4,False
EHAM,ABJQ,4,False
EHAM,AMOZ,4,False
EHAM,ADLP,4,False
EHAM,ADNR,4,False
EHAM,ABGT,4,False
EHAM,ACNS,4,False
EHAM,ADIX,4,False
EHAM,BCFN,3,False
EHAM,ADFO,3,False
EHAM,APTZ,3,False
EHAM,AEGZ,3,False
EHAM,AILY,3,False
EHAM,BCDI,3,False
EHAM,ACQV,3,False
EHAM,ASWY,3,False
EHAM,AEPW,3,False
EHAM,AIRZ,3,False
EHAM,ADJN,3,False
EHAM,AKLS,3,False
EHAM,AMOW,3,False
EHAM,ABJU,3,False
EHAM,AKQV,3,False
EHAM,ALNZ,3,False
EHAM,AEUV,3,False
EHAM,ASUW,3,False
EHAM,BCUV,3,False
EHAM,AKPQ,3,False
EHAM,ADEZ,3,False
EHAM,AEKM,3,False
EHAM,AKQU,3,False
EHAM,AHRV,3,False
EHAM,AFMX,3,False
EHAM,BDHR,3,False
EHAM,AMOU,3,False
EHAM,AEMX,2,False
EHAM,AMPU,2,False
EHAM,AINY,2,False
EHAM,AOQR,2,False
EHAM,ALOV,2,False
EHAM,BDGO,2,False
EHAM,BDKW,2,False
EHAM,AKNX,2,False
EHAM,AGLO,2,False
EHAM,ABCD,2,False
EHAM,ACGU,2,False
EHAM,AGJV,2,False
EHAM,ADHO,2,False
EHAM,AFPY,2,False
EHAM,AEIW,2,False
EHAM,ACQX,2,False
EHAM,AHWX,2,False
EHAM,ARVY,2,False
EHAM,AHKN,2,False
EHAM,AKVW,2,False
EHAM,AHMN,2,False
EHAM,AJLU,2,False
EHAM,AEUW,2,False
EHAM,ABJW,2,False
EHAM,ADKR,2,False
EHAM,ACJO,2,False
EHAM,AGRT,2,False
EHAM,ALOZ,2,False
EHAM,AFUZ,2,False
EHAM,ABDT,2,False
EHAM,ANPV,2,False
EHAM,BCHK,2,False
EHAM,AMPY,2,False
EHAM,AITY,2,False
EHAM,ADUW,2,False
EHAM,AGRW,2,False
EHAM,ALOS,2,False
EHAM,AKXZ,2,False
EHAM,ABTY,2,False
EHAM,BCEJ,2,False
EHAM,AFPQ,2,False
EHAM,ABMS,2,False
EHAM,AGQW,2,True
EHAM,AGUZ,2,False
EHAM,BCOP,2,False
EHAM,ACLS,2,False
EHAM,ACMT,2,False
EHAM,AEGL,1,False
EHAM,AFIQ,1,False
EHAM,AISX,1,False
EHAM,ALPT,1,False
EHAM,AOVX,1,False
EHAM,AQUZ,1,False
EHAM,BCEN,1,False
EHAM,AIOR,1,False
EHAM,AIJM,1,False
EHAM,ACLP,1,False
EHAM,ANOX,1,False
EHAM,AIOP,1,False
EHAM,ABUY,1,False
EHAM,APRX,1,False
EHAM,AMSV,1,False
EHAM,ALPQ,1,False
EHAM,AGHZ,1,False
EHAM,ACLU,1,False
EHAM,ADHL,1,False
EHAM,AEFL,1,False
EHAM,AGPS,1,False
EHAM,ANST,1,False
EHAM,AORX,1,False
EHAM,AUVY,1,False
EHAM,AOPR,1,False
EHAM,BCOW,1,False
EHAM,ABCS,1,False
EHAM,BDGT,1,False
EHAM,ABMT,1,False
EHAM,AMRY,1,False
EHAM,ALPR,1,False
EHAM,AGST,1,False
EHAM,BCGL,1,False
EHAM,ADEW,1,False
EHAM,AGVZ,1,False
EHAM,AEJQ,1,False
EHAM,AMNX,1,False
EHAM,AFTX,1,False
EHAM,AGRS,1,False
EHAM,AGPY,1,False
EHAM,ABOV,1,False
EHAM,AHLQ,1,False
EHAM,AHMZ,1,False
EHAM,ACDW,1,False
EHAM,AHJU,1,False
EHAM,ATWZ,1,False
EHAM,AFTW,1,False
EHAM,BCNZ,1,False
EHAM,ADTY,1,False
EHAM,AQRV,1,False
EHAM,ALOQ,1,False
EHAM,ADXY,1,False
EHAM,APUZ,1,False
EHAM,ADPS,1,False
EHAM,ACFJ,1,False
EHAM,AKQT,1,False
EHAM,AIMR,1,False
EHAM,AGSZ,1,True
EHAM,AHPU,1,False
EHAM,ACMR,1,False
EHAM,ABSU,1,False
EHAM,ADJQ,1,False
EHAM,AKWY,1,False
EHAM,ABHP,1,False
EHAM,AJUZ,1,False
EHAM,AFQX,1,False
EHAM,ACFN,1,False
EHAM,AGOZ,1,False
EHAM,ADKU,1,False
EHAM,BCDP,1,False
EHAM,ACFI,1,False
EHAM,ABKZ,1,False
EHAM,AIJL,1,False
EHAM,AEFR,1,False
EHAM,BCWZ,1,False
EHAM,ANSZ,1,False
EHAM,AJMT,1,False
EHAM,ADNV,1,False
EHAM,AEFZ,1,False
EHAM,BCEX,1,False
EHAM,BDJT,1,False
EHAM,BCJQ,1,True
EHAM,AKPU,1,False
EHAM,AIUW,1,False
EHAM,ALOU,1,False
EHAM,AMPQ,1,False
EHAM,AHKM,1,False
EHAM,AKQX,1,False
EHAM,BCSV,1,False
EHAM,ALOP,1,False
EHAM,BCEH,1,False
EHAM,BCUX,1,False
EHAM,ADFT,1,False
EHAM,AEIQ,1,False
EHAM,ACLT,1,False
EHAM,AIPX,1,False
EHAM,AFLR,1,False
EHAM,AFOZ,1,False
EDDF,ADGK,24869,False
EDDF,ACEH,1670,True
EDDF,APRS,1381,True
EDDF,ABIN,1006,False
EDDF,ADGJ,632,False
EDDF,BCIU,595,True
EDDF,AEOV,549,False
EDDF,BCKP,506,False
EDDF,AVXY,408,False
EDDF,BCGK,408,False
EDDF,BCDL,375,True
EDDF,ABCZ,336,False
EDDF,ACJP,311,False
EDDF,ABKV,310,False
EDDF,AHLR,293,False
EDDF,ABEH,263,False
EDDF,APSV,246,False
EDDF,ABDN,246,False
EDDF,ABEF,240,False
EDDF,ABJT,228,False
EDDF,BCKN,216,False
EDDF,ACDJ,215,False
EDDF,AWYZ,209,True
EDDF,BCDY,203,False
EDDF,BDGN,183,True
EDDF,ADKS,183,False
EDDF,ABQU,172,False
EDDF,AQUY,170,False
EDDF,ANTW,169,False
EDDF,ACLM,168,False
EDDF,ABDR,168,False
EDDF,ABFY,167,False
EDDF,AHRZ,166,False
EDDF,ADMX,139,False
EDDF,AMOS,133,True
EDDF,ABLU,133,False
EDDF,ACEF,127,False
EDDF,AHJR,120,False
EDDF,ACIO,115,False
EDDF,BCGH,114,False
EDDF,ACJM,114,False
EDDF,ABFW,113,False
EDDF,AOUW,112,False
EDDF,AEGR,112,False
EDDF,ABDP,112,False
EDDF,ABCH,112,False
EDDF,ABIP,112,False
EDDF,AGIQ,109,False
EDDF,ADKM,107,False
EDDF,ABCW,104,False
EDDF,ABCI,96,False
EDDF,ACIX,96,False
EDDF,ABES,88,False
EDDF,ADKY,88,False
EDDF,BCDZ,87,False
EDDF,AUVZ,87,False
EDDF,ACGX,81,False
EDDF,AFVZ,81,False
EDDF,AKMP,81,False
EDDF,AHMU,80,False
EDDF,BDKX,69,False
EDDF,ANUV,67,False
EDDF,AIOU,65,False
EDDF,ABVZ,64,False
EDDF,ADRZ,60,False
EDDF,ADMY,60,False
EDDF,ALMV,59,False
EDDF,AEQR,58,False
EDDF,ABHQ,57,False
EDDF,ABFN,56,False
EDDF,AIVZ,56,False
EDDF,AORS,56,False
EDDF,AJPR,56,False
EDDF,ACDU,56,False
EDDF,ABSV,56,False
EDDF,AGQY,56,False
EDDF,BCDX,56,False
EDDF,APRW,55,False
EDDF,ABVX,55,True
EDDF,AKMV,53,False
EDDF,AHMY,48,False
EDDF,ACKZ,48,False
EDDF,ABSX,47,False
EDDF,ABEO,39,False
EDDF,ABWZ,39,False
EDDF,AIRT,38,False
EDDF,AHJO,32,False
EDDF,ABCU,30,False
EDDF,ABDL,29,False
EDDF,AGNS,25,False
EDDF,AHNP,24,False
EDDF,APRV,24,False
EDDF,AJOS,24,False
EDDF,ABRY,24,False
EDDF,ACGP,24,False
EDDF,AGHT,24,False
EDDF,AKTX,23,True
EDDF,AGMQ,23,False
EDDF,AIQW,23,False
EDDF,BCNV,22,False
EDDF,AIKT,22,False
EDDF,AJQT,22,False
EDDF,ALMU,18,False
EDDF,BCQX,18,False
EDDF,AHNT,17,False
EDDF,BCNO,16,False
EDDF,ANST,16,False
EDDF,AEJZ,13,False
EDDF,ACMO,12,False
EDDF,APTZ,12,False
EDDF,ANPW,11,False
EDDF,AFPQ,11,False
EDDF,BCJQ,9,True
EDDF,ACNS,9,False
EDDF,ABJQ,9,False
EDDF,ARTU,8,False
EDDF,AFGM,8,False
EDDF,ADIN,8,False
EDDF,AEPW,8,False
EDDF,ACKP,8,False
EDDF,AEGN,7,False
EDDF,ADJN,7,False
EDDF,ABTY,7,False
EDDF,AHRV,6,False
EDDF,ABIJ,6,False
EDDF,AISY,6,False
EDDF,ALQZ,6,False
EDDF,AIKZ,6,False
EDDF,AMNP,6,False
EDDF,ABJU,6,False
EDDF,AGJV,5,False
EDDF,ABIV,5,False
EDDF,ATWY,5,False
EDDF,AEMX,5,False
EDDF,ADLO,5,False
EDDF,BCQZ,4,False
EDDF,AHPW,4,False
EDDF,ADFO,4,False
EDDF,BDFN,4,False
EDDF,AIJK,4,False
EDDF,AJKR,4,False
EDDF,ACQV,4,False
EDDF,AJMW,4,False
EDDF,BCJZ,4,False
EDDF,ARYZ,3,False
EDDF,AHSY,3,False
EDDF,AEFV,3,False
EDDF,AGTU,3,False
EDDF,ADFS,3,False
EDDF,AKQU,3,False
EDDF,AFPY,3,False
EDDF,AMSV,3,False
EDDF,ANSX,3,False
EDDF,AHNW,3,False
EDDF,ADJQ,3,False
EDDF,AIOW,3,False
EDDF,AEGZ,3,False
EDDF,AIRZ,3,False
EDDF,AUVY,3,False
EDDF,BDFM,3,False
EDDF,ABJS,3,False
EDDF,ADIX,2,False
EDDF,ADET,2,False
EDDF,ACHI,2,False
EDDF,AGSX,2,False
EDDF,AHOR,2,False
EDDF,APTU,2,False
EDDF,BDHR,2,False
EDDF,AGVZ,2,False
EDDF,AJMT,2,False
EDDF,ABFM,2,False
EDDF,ABLV,2,False
EDDF,ADNY,2,True
EDDF,AKWY,2,False
EDDF,BCHI,2,True
EDDF,ABKP,2,False
EDDF,ADEZ,2,False
EDDF,AUWZ,2,False
EDDF,AHLQ,2,False
EDDF,AHMZ,2,False
EDDF,AHLO,2,True
EDDF,ADEU,2,False
EDDF,ABMS,2,False
EDDF,BCTZ,2,False
EDDF,AEIK,2,False
EDDF,AIQZ,2,False
EDDF,AHIS,2,False
EDDF,ACMP,2,False
EDDF,BDEJ,2,False
EDDF,ABJK,2,False
EDDF,ANTU,2,False
EDDF,AILM,2,True
EDDF,ABGL,2,False
EDDF,AGUZ,2,False
EDDF,ADNR,2,False
EDDF,BCUV,2,False
EDDF,AMSZ,2,False
EDDF,ABMT,1,False
EDDF,ABRV,1,False
EDDF,ACDY,1,False
EDDF,AFHL,1,False
EDDF,AQUZ,1,False
EDDF,ABJO,1,False
EDDF,ABMO,1,False
EDDF,AMPV,1,False
EDDF,ADFR,1,False
EDDF,BCER,1,False
EDDF,ADKR,1,False
EDDF,BCSU,1,False
EDDF,BCNT,1,False
EDDF,AKSX,1,False
EDDF,AVXZ,1,False
EDDF,AIUW,1,False
EDDF,BDHX,1,False
EDDF,BCFI,1,False
EDDF,ACDI,1,False
EDDF,AJLO,1,False
EDDF,BCRW,1,False
EDDF,AEFT,1,False
EDDF,AFUZ,1,False
EDDF,ABIM,1,False
EDDF,AEJR,1,False
EDDF,AEQW,1,False
EDDF,ACMS,1,False
EDDF,ABGT,1,False
EDDF,ALOS,1,False
EDDF,ACSY,1,False
EDDF,ATWZ,1,False
EDDF,ACQU,1,False
EDDF,AFTX,1,False
EDDF,ACNO,1,False
EDDF,AJOX,1,False
EDDF,ABPT,1,False
EDDF,AENX,1,False
EDDF,AFOR,1,False
EDDF,ACJO,1,False
EDDF,ACLQ,1,False
EDDF,ACDE,1,False
EDDF,ADEO,1,False
EDDF,AIKY,1,False
EDDF,AEKL,1,False
EDDF,ADOZ,1,True
EDDF,BDGO,1,False
EDDF,BCSV,1,False
EDDF,ACFM,1,False
EDDF,ACLY,1,False
EDDF,AGRT,1,False
EDDF,ADNU,1,False
EDDF,ADFU,1,False
EDDF,AKQV,1,False
EDDF,ACLU,1,False
EDDF,AGRZ,1,False
EDDF,BCFG,1,False
EDDF,ACEM,1,False
EDDF,AITY,1,False
EDDF,AFNP,1,False
EDDF,AMNX,1,False
EDDF,AFWY,1,False
EDDF,ACFK,1,False
EDDF,ABKS,1,False
EDDF,BCDI,1,False
EDDF,ANRV,1,False
EDDF,ADIO,1,False
EDDF,AFQU,1,False
EDDF,AJST,1,False
EDDF,ARVY,1,False
EDDF,BCFP,1,False
EDDF,AHIP,1,False
EDDF,AJPZ,1,False
EDDF,BCFO,1,False
EDDF,AQTX,1,False
EDDF,AJOT,1,False
EDDF,BCHK,1,False
EDDF,AJLY,1,False
EDDF,AGNX,1,False
EDDF,AHIO,1,False
EDDF,AHNX,1,False
EDDF,AJOQ,1,False
EDDF,AJLW,1,False
EDDF,AFQX,1,False
EDDF,AGIP,1,False
EDDF,ADFH,1,False
EDDF,ANRZ,1,False
EDDF,ANVW,1,False
EDDF,BCOP,1,False
EDDF,BDHQ,1,False
EDDF,ADFJ,1,False
EDDF,AEJS,1,False
EDDF,ACMR,1,False
EDDF,ASWY,1,False
EDDF,ADLP,1,False
EDDF,ACHQ,1,False
EDDF,AGPS,1,False
EDDF,ADIK,1,False
EDDF,BCJU,1,False
EDDF,ACEL,1,False
EDDF,ABCD,1,False
EDDF,ACNU,1,False
EDDF,AHWX,1,False
EDDF,AGRS,1,False
EDDF,BDJR,1,False
EDDF,BCEV,1,False
EDDF,ADFV,1,False
LEMD,AGHW,7621,False
LEMD,ABDP,5593,False
LEMD,ABFY,4016,False
LEMD,AGIN,3294,False
LEMD,APRS,3168,True
LEMD,BCRU,720,True
LEMD,BCDY,477,False
LEMD,AGIJ,438,False
LEMD,ADGK,433,False
LEMD,ADOZ,401,True
LEMD,AVXZ,375,False
LEMD,ABEH,337,False
LEMD,ABCH,336,False
LEMD,BDGN,318,True
LEMD,AHLR,276,False
LEMD,ABJT,264,False
LEMD,ADKS,253,False
LEMD,ABKV,252,False
LEMD,AVXY,247,False
LEMD,ABIS,244,False
LEMD,ABLU,236,False
LEMD,BCGK,220,False
LEMD,AEPW,202,False
LEMD,ANTW,170,False
LEMD,ABEF,168,False
LEMD,ABMO,160,False
LEMD,ABFV,146,False
LEMD,BDKX,143,False
LEMD,ANUV,129,False
LEMD,AHMY,117,False
LEMD,AJXY,116,True
LEMD,BCKN,115,False
LEMD,ACLM,112,False
LEMD,BCKP,112,False
LEMD,ADNT,106,False
LEMD,ABGW,99,False
LEMD,ADOY,97,True
LEMD,BCJL,95,True
LEMD,ABDR,88,False
LEMD,ADKY,88,False
LEMD,AOUW,88,False
LEMD,AKMP,84,False
LEMD,ABIP,72,False
LEMD,AOQS,72,False
LEMD,AMST,72,False
LEMD,ANQX,66,False
LEMD,ADMY,65,False
LEMD,BCTU,59,True
LEMD,AHSV,59,False
LEMD,ACDJ,58,False
LEMD,AJPR,58,False
LEMD,AHRZ,57,False
LEMD,BCDX,56,False
LEMD,AHNV,56,False
LEMD,ADKM,56,False
LEMD,AEGR,56,False
LEMD,ABCZ,56,False
LEMD,ACIX,56,False
LEMD,AMOS,56,True
